family,L,PCR,order_churn,fill,cover_days,orders_per_year
Fixed order quantity (LN),28,0.017270764685831157,0.4662576687116564,1.0,14.191942155942604,10.911808669656203
Economic order quantity (LN),10,0.03499602317918418,0.3515981735159817,1.0,2.1051364714593217,34.37219730941704
Economic order quantity (LN),100,0.02726962845131235,0.5172413793103449,1.0,9.950295026319317,16.913303437967116
Economic order quantity (LN),1000,0.016020906715146006,0.7421052631578947,1.0,29.211271967355547,6.547085201793722
Floating window (both),7,0.013634814225656175,0.23255813953488372,1.0,0.4880329772163225,20.732436472346787
Floating window (both),14,0.014771048744460856,0.3532608695652174,1.0,1.2463207751492105,14.730941704035875
Floating window (both),28,0.011362345188046814,0.45454545454545453,1.0,2.9940173397776175,8.729446935724962
Floating window (both),56,0.0103397341211226,0.6319444444444444,1.0,7.589064322015243,6.001494768310912
Fixed order quantity (LN),7,0.026474264288149075,0.516629711751663,1.0,3.7835710405505,12.548579970104633
Fixed order quantity (LN),28,0.006362913305306216,0.42105263157894735,1.0,12.384467901537036,3.273542600896861
Economic order quantity (LN),10,0.026360640836268604,0.2719812426729191,1.0,0.7858339283367083,32.1898355754858
Economic order quantity (LN),100,0.02192932621293035,0.41239316239316237,1.0,3.193614784634404,15.822122571001495
Economic order quantity (LN),1000,0.012384956254971026,0.6228571428571429,1.0,10.24032754815452,6.001494768310912
Floating window (both),7,0.03545051698670606,0.7428571428571429,1.0,3.2497185644038233,18.004484304932735
Floating window (both),14,0.021474832405408477,0.7777777777777778,1.0,7.213474032466815,10.366218236173394
Floating window (both),28,0.015339166003863198,0.8653846153846154,1.0,15.291113278673869,6.547085201793722
Floating window (both),56,0.009885240313600727,0.9560439560439561,1.0,30.606648736637265,3.819133034379671
Fixed order quantity (LN),7,0.04556300420406772,0.4302575107296137,1.0,3.2557696296995426,34.91778774289985
Fixed order quantity (LN),28,0.023860924894898307,0.48498845265588914,1.0,11.375351094572489,14.185351270553065
Economic order quantity (LN),10,0.08294511987274174,0.5555555555555556,1.0,1.5774270753802668,56.195814648729446
Economic order quantity (LN),100,0.07896829905692535,0.6874381800197824,1.0,2.2621855811088962,40.91928251121076
Economic order quantity (LN),1000,0.058516077718441084,0.8833619210977701,1.0,8.697434105229236,22.91479820627803
Floating window (both),7,0.018634246108396774,0.6119402985074627,1.0,0.8929528588267056,9.820627802690582
Floating window (both),14,0.012953073514373368,0.7215189873417721,1.0,3.478136544122005,6.001494768310912
Floating window (both),28,0.00965799340983979,0.9239130434782609,1.0,18.636229879325796,3.273542600896861
Floating window (both),56,0.0062492898534257475,0.9166666666666666,1.0,21.3589048790931,2.7279521674140508
Fixed order quantity (LN),7,0.03408703556414044,0.6410256410256411,1.0,2.7196107675999386,13.094170403587444
Fixed order quantity (LN),28,0.010566981024883536,0.577639751552795,1.0,5.032017344580337,4.910313901345291
Economic order quantity (LN),10,0.04817634359731849,0.5380710659898477,1.0,0.7706604244914895,30.553064275037368
Economic order quantity (LN),100,0.0335189183047381,0.7506361323155216,1.0,2.214252881915113,15.822122571001495
Economic order quantity (LN),1000,0.01624815361890694,0.8773006134969326,1.0,12.028751532389501,6.547085201793722
Floating window (both),7,0.007158277468469492,0.23076923076923078,0.9994248985115021,1.051015888833527,11.457399103139014
Floating window (both),14,0.005113055334621066,0.19230769230769232,0.9994248985115021,1.7669822288656372,9.820627802690582
Floating window (both),28,0.005908419497784343,0.2988505747126437,0.9994248985115021,6.9294100959650455,7.638266068759342
Floating window (both),56,0.007385524372230428,0.5752212389380531,0.9994248985115021,17.976772631947917,4.910313901345291
Fixed order quantity (LN),7,0.015111919100102261,0.40923076923076923,1.0,0.0,13.639760837070254
Fixed order quantity (LN),28,0.00795364163163277,0.30042918454935624,1.0,13.553811659192824,8.729446935724962
Economic order quantity (LN),10,0.005681172594023407,0.15337423312883436,1.0,1.31999235291537,13.639760837070254
Economic order quantity (LN),100,0.005681172594023407,0.21367521367521367,1.0,15.301734133097524,9.275037369207773
Economic order quantity (LN),1000,0.0034087035564140437,0.3157894736842105,1.0,50.60733035054705,3.273542600896861
Floating window (both),7,0.027837745710714693,0.6298200514138818,1.0,2.1979867930597337,16.367713004484305
Floating window (both),14,0.022042949664810817,0.8016528925619835,1.0,6.39839170498193,9.820627802690582
Floating window (both),28,0.015111919100102261,0.8580645161290322,1.0,11.85189757154613,6.001494768310912
Floating window (both),56,0.010566981024883536,0.93,1.0,42.78808916109968,3.273542600896861
Fixed order quantity (LN),7,0.04090444267696853,0.5063291139240507,1.0,3.8276815954286216,25.642750373692078
Fixed order quantity (LN),28,0.01761163504147256,0.4403409090909091,1.0,12.051896842065434,12.002989536621824
Economic order quantity (LN),10,0.04124531303260993,0.43577430972388953,1.0,0.6096979586656046,34.37219730941704
Economic order quantity (LN),100,0.037609362572434954,0.6007259528130672,1.0,3.9163403271007473,20.732436472346787
Economic order quantity (LN),1000,0.022838313827974095,0.7944664031620553,1.0,15.092702996048263,8.729446935724962
Floating window (both),7,0.011135098284285877,0.3888888888888889,1.0,1.476720950357958,10.911808669656203
Floating window (both),14,0.010226110669242132,0.44554455445544555,1.0,2.3836834238061524,8.729446935724962
Floating window (both),28,0.009203499602317918,0.5294117647058824,0.9986322302860532,10.55574163585648,6.547085201793722
Floating window (both),56,0.008635382342915578,0.6495726495726496,1.0,31.49119214217629,5.4559043348281016
Fixed order quantity (LN),7,0.016134530167026474,0.41642228739002934,1.0,6.221052631578942,14.730941704035875
Fixed order quantity (LN),28,0.010566981024883536,0.43457943925233644,1.0,14.539516953819493,8.183856502242152
Economic order quantity (LN),10,0.010566981024883536,0.2735294117647059,1.0,1.236429659010463,14.730941704035875
Economic order quantity (LN),100,0.010794227928644472,0.40772532188841204,1.0,9.04191806638432,10.366218236173394
Economic order quantity (LN),1000,0.008180888535393706,0.549618320610687,1.0,33.48486742158271,4.910313901345291
Floating window (both),7,0.05601636177707079,0.6653171390013495,1.0,1.4807011267613446,30.553064275037368
Floating window (both),14,0.0416998068401318,0.7535934291581109,1.0,4.539450513185299,20.186846038863976
Floating window (both),28,0.02920122713328031,0.9081272084805654,1.0,12.36990383108393,12.002989536621824
Floating window (both),56,0.01988410407908192,0.9615384615384616,1.0,26.29877256638017,7.0926756352765326
Fixed order quantity (LN),7,0.04976707192364504,0.41359773371104813,1.0,3.2382103269355036,38.191330343796714
Fixed order quantity (LN),28,0.022838313827974095,0.48201438848920863,1.0,13.377223779850297,13.094170403587444
Economic order quantity (LN),10,0.08214975570957846,0.5073684210526316,1.0,0.4056778881223423,58.37817638266069
Economic order quantity (LN),100,0.062265651630496535,0.51071761416589,1.0,3.158567098203513,42.01046337817638
Economic order quantity (LN),1000,0.04806272014543802,0.8166023166023166,1.0,10.667487762802107,18.004484304932735
Floating window (both),7,0.0010226110669242132,0.1323529411764706,1.0,0.1004212528876206,2.7279521674140508
Floating window (both),14,0.001590728326326554,0.25,1.0,0.5021062644381029,2.1823617339312404
Floating window (both),28,0.001590728326326554,0.32558139534883723,1.0,4.3707037078370385,1.6367713004484306
Floating window (both),56,0.001590728326326554,0.5384615384615384,0.9341767264468842,5.61350348044873,0.5455904334828101
Fixed order quantity (LN),7,0.0012498579706851495,0.13095238095238096,1.0,13.999999999999984,3.273542600896861
Fixed order quantity (LN),28,0.0012498579706851495,0.13095238095238096,1.0,13.999999999999984,3.273542600896861
Economic order quantity (LN),10,0.000908987615043745,0.09523809523809523,1.0,0.0,3.273542600896861
Economic order quantity (LN),100,0.0006817407112828088,0.07228915662650602,1.0,0.9136279441440052,3.273542600896861
Economic order quantity (LN),1000,0.0014771048744460858,0.325,1.0,24.901237681449434,1.6367713004484306
Floating window (both),7,0.027042381547551415,0.595,1.0,3.0275615017767485,16.913303437967116
Floating window (both),14,0.02124758550164754,0.7030075187969925,1.0,3.0235152241878698,10.911808669656203
Floating window (both),28,0.016702647426428813,0.8258426966292135,1.0,10.642499821160174,7.638266068759342
Floating window (both),56,0.00852175889103511,1.0,1.0,26.6459829099474,2.7279521674140508
Fixed order quantity (LN),7,0.0310192023633678,0.5363457760314342,1.0,3.5091219194358403,17.458893871449924
Fixed order quantity (LN),28,0.012953073514373368,0.43846153846153846,1.0,9.26397991644633,9.820627802690582
Economic order quantity (LN),10,0.04408589932962163,0.5111989459815547,1.0,0.3684725703667227,32.1898355754858
Economic order quantity (LN),100,0.04488126349278491,0.743879472693032,1.0,1.784511333314765,21.278026905829595
Economic order quantity (LN),1000,0.028973980229519372,0.8528428093645485,1.0,8.101747645075632,10.911808669656203
Floating window (both),7,0.02374730144301784,0.5072815533980582,1.0,0.980362481315396,16.913303437967116
Floating window (both),14,0.020224974434723327,0.5632911392405063,1.0,3.876574177877429,13.094170403587444
Floating window (both),28,0.016020906715146006,0.7193877551020408,1.0,9.565063045824544,7.638266068759342
Floating window (both),56,0.013180320418134302,0.8787878787878788,1.0,30.40859148680682,4.910313901345291
Fixed order quantity (LN),7,0.023633677991137372,0.3795620437956204,1.0,3.085626868460367,20.732436472346787
Fixed order quantity (LN),28,0.0103397341211226,0.3408239700374532,1.0,10.190260650224209,8.729446935724962
Economic order quantity (LN),10,0.026247017384388137,0.3824503311258278,1.0,0.21159344032034338,24.55156950672646
Economic order quantity (LN),100,0.024542665606181117,0.5118483412322274,1.0,5.191422842237187,16.367713004484305
Economic order quantity (LN),1000,0.021588455857288944,0.8407079646017699,1.0,24.834632001238614,8.183856502242152
Floating window (both),7,0.04283604135893648,0.7377690802348337,1.0,4.76908415412129,19.641255605381165
Floating window (both),14,0.02488353596182252,0.8326996197718631,1.0,7.566421264413838,10.366218236173394
Floating window (both),28,0.015566412907624134,0.9716312056737588,1.0,30.100895193594496,4.364723467862481
Floating window (both),56,0.009203499602317918,0.9878048780487805,1.0,74.15445547508153,2.1823617339312404
Fixed order quantity (LN),7,0.050676059538688784,0.5922974767596282,1.0,3.8114206304719587,23.460388639760836
Fixed order quantity (LN),28,0.018179752300874902,0.6477732793522267,1.0,7.965381766495875,7.638266068759342
Economic order quantity (LN),10,0.08828542211112374,0.5467980295566502,1.0,1.2632208206526179,58.9237668161435
Economic order quantity (LN),100,0.07419611407794569,0.8502604166666666,1.0,2.1924473141897427,28.916292974588938
Economic order quantity (LN),1000,0.026587887740029542,0.8796992481203008,1.0,7.005766025815839,9.275037369207773
Floating window (both),7,0.020224974434723327,0.5686900958466453,1.0,1.5387039670097746,12.548579970104633
Floating window (both),14,0.015111919100102261,0.665,1.0,3.424664082216308,7.638266068759342
Floating window (both),28,0.010453357573003069,0.7863247863247863,1.0,10.194067722035626,4.910313901345291
Floating window (both),56,0.007612771275991364,0.9852941176470589,1.0,19.97643370728144,2.7279521674140508
Fixed order quantity (LN),7,0.02670151119191001,0.4376163873370577,1.0,3.949510048164732,19.095665171898357
Fixed order quantity (LN),28,0.010907851380524941,0.4050632911392405,1.0,12.173725294801512,7.638266068759342
Economic order quantity (LN),10,0.02499715941370299,0.3503184713375796,1.0,0.3683331524861977,25.642750373692078
Economic order quantity (LN),100,0.024429042154300647,0.5498721227621484,1.0,2.4443161475907687,14.185351270553065
Economic order quantity (LN),1000,0.015452789455743665,0.7555555555555555,1.0,7.795371157861195,6.547085201793722
Floating window (both),7,0.030223838200204522,0.43111831442463533,1.0,1.0311495602301815,25.097159940209266
Floating window (both),14,0.026587887740029542,0.536697247706422,1.0,2.71417527922657,18.004484304932735
Floating window (both),28,0.025906147028746735,0.7972027972027972,1.0,9.267892468377566,11.457399103139014
Floating window (both),56,0.01761163504147256,0.8959537572254336,1.0,17.986142416877833,7.0926756352765326
Fixed order quantity (LN),7,0.037609362572434954,0.4321148825065274,1.0,3.5556624774662318,25.097159940209266
Fixed order quantity (LN),28,0.01772525849335303,0.5652173913043478,1.0,14.343405377316765,7.638266068759342
Economic order quantity (LN),10,0.03624588114986933,0.2662771285475793,1.0,0.7405825474592538,48.5575485799701
Economic order quantity (LN),100,0.03681399840927167,0.453781512605042,1.0,4.337901335171934,26.733931240657697
Economic order quantity (LN),1000,0.024429042154300647,0.7239057239057239,1.0,14.60581906006085,9.820627802690582
Floating window (both),7,0.022951937279854562,0.46543778801843316,1.0,1.4375907727210084,17.458893871449924
Floating window (both),14,0.01829337575275537,0.5457627118644067,1.0,4.637895026980038,12.002989536621824
Floating window (both),28,0.01397568458129758,0.5747663551401869,1.0,10.306988946626063,9.275037369207773
Floating window (both),56,0.012612203158731962,0.7161290322580646,0.9996268157551434,19.77286528838533,5.4559043348281016
Fixed order quantity (LN),7,0.030678332007726395,0.38961038961038963,1.0,3.52937060713038,26.733931240657697
Fixed order quantity (LN),28,0.016020906715146006,0.40988372093023256,1.0,16.650446840314242,12.002989536621824
Economic order quantity (LN),10,0.03363254175661857,0.38341968911917096,1.0,0.4902548207151965,31.09865470852018
Economic order quantity (LN),100,0.024769912509942052,0.4,1.0,5.2705491912513285,22.369207772795217
Economic order quantity (LN),1000,0.021815702761049882,0.75,1.0,21.445230921573014,9.275037369207773
Floating window (both),7,0.0027269628451312353,0.19672131147540983,1.0,0.34883172055699785,4.910313901345291
Floating window (both),14,0.0017043517782070218,0.13761467889908258,1.0,0.7558020612068287,4.364723467862481
Floating window (both),28,0.0014771048744460858,0.11926605504587157,1.0,0.7558020612068287,4.364723467862481
Floating window (both),56,0.002499715941370299,0.2972972972972973,1.0,12.882678608683205,3.273542600896861
Fixed order quantity (LN),7,0.001931598681967958,0.12142857142857143,1.0,14.000000000000005,5.4559043348281016
Fixed order quantity (LN),28,0.0028405862970117034,0.1773049645390071,1.0,14.000000000000005,5.4559043348281016
Economic order quantity (LN),10,0.0017043517782070218,0.10638297872340426,1.0,0.0,5.4559043348281016
Economic order quantity (LN),100,0.001931598681967958,0.1559633027522936,1.0,43.398381877108484,4.364723467862481
Economic order quantity (LN),1000,0.0022724690376093627,0.47619047619047616,1.0,99.37585518946591,1.6367713004484306
Floating window (both),7,0.03033746165208499,0.638755980861244,1.0,0.3661426580003695,17.458893871449924
Floating window (both),14,0.02556527667310533,0.6598240469208211,1.0,1.758016684781435,14.185351270553065
Floating window (both),28,0.02124758550164754,0.8657407407407407,1.0,5.473353331669398,8.729446935724962
Floating window (both),56,0.016134530167026474,0.9530201342281879,1.0,25.28211992585653,6.001494768310912
Fixed order quantity (LN),7,0.022611066924213157,0.49135802469135803,1.0,4.213825047326367,14.730941704035875
Fixed order quantity (LN),28,0.00852175889103511,0.3865979381443299,1.0,13.43206122071948,7.0926756352765326
Economic order quantity (LN),10,0.03510964663106465,0.4889240506329114,1.0,0.27889482036550417,26.18834080717489
Economic order quantity (LN),100,0.03647312805363027,0.6591375770020534,1.0,2.176974204530636,20.186846038863976
Economic order quantity (LN),1000,0.02920122713328031,0.8741496598639455,1.0,8.973957835115955,12.002989536621824
Floating window (both),7,0.008408135439154642,0.33183856502242154,1.0,2.037435641919947,8.729446935724962
Floating window (both),14,0.0069310305647085554,0.46923076923076923,1.0,5.989569838897193,4.910313901345291
Floating window (both),28,0.00488580843086013,0.671875,0.9967645616343643,13.929799043496573,2.1823617339312404
Floating window (both),56,0.004772184978979662,1.0,1.0,37.28862084822926,1.0911808669656202
Fixed order quantity (LN),7,0.020906715146006137,0.3102866779089376,1.0,0.0,24.005979073243648
Fixed order quantity (LN),28,0.019770480627201454,0.5102639296187683,1.0,7.3613685434313885,10.911808669656203
Economic order quantity (LN),10,0.01590728326326554,0.2460456942003515,1.0,0.5660923436695859,22.91479820627803
Economic order quantity (LN),100,0.017157141233950686,0.4967105263157895,1.0,2.8338964608535147,13.639760837070254
Economic order quantity (LN),1000,0.010566981024883536,0.7560975609756098,1.0,9.403105482990782,4.364723467862481
Floating window (both),7,0.06249289853425747,0.70242656449553,1.0,2.5174443794545183,32.1898355754858
Floating window (both),14,0.04306328826269742,0.8150537634408602,1.0,5.24741069300925,19.095665171898357
Floating window (both),28,0.028860356777638905,0.9169675090252708,1.0,11.11547627809438,12.002989536621824
Floating window (both),56,0.01942961027156005,0.9771428571428571,1.0,31.321233737756298,5.4559043348281016
Fixed order quantity (LN),7,0.05760709010339734,0.5259336099585062,1.0,3.4701170901843894,32.1898355754858
Fixed order quantity (LN),28,0.02113396204976707,0.4946808510638298,1.0,13.975348779272577,12.548579970104633
Economic order quantity (LN),10,0.0994205203954096,0.4982915717539863,1.0,0.27306500049432225,72.56352765321375
Economic order quantity (LN),100,0.09419384160890808,0.6966386554621848,1.0,1.6593206754777066,45.28400597907324
Economic order quantity (LN),1000,0.057266219747755934,0.9048473967684022,1.0,6.243373359122383,19.641255605381165
Floating window (both),7,0.012953073514373368,0.3285302593659942,1.0,0.42192908375063937,14.730941704035875
Floating window (both),14,0.013748437677536644,0.491869918699187,1.0,2.2502884466700763,10.366218236173394
Floating window (both),28,0.011362345188046814,0.5882352941176471,1.0,10.851966811123956,8.183856502242152
Floating window (both),56,0.010566981024883536,0.744,1.0,29.5458876116123,4.910313901345291
Fixed order quantity (LN),7,0.018520622656516304,0.5275080906148867,1.0,3.5486830575745527,10.366218236173394
Fixed order quantity (LN),28,0.005340302238382002,0.27325581395348836,1.0,12.233286943971985,6.547085201793722
Economic order quantity (LN),10,0.019656857175320987,0.3760869565217391,1.0,1.0351468265222943,18.550074738415546
Economic order quantity (LN),100,0.018179752300874902,0.49079754601226994,1.0,5.027694422224141,13.094170403587444
Economic order quantity (LN),1000,0.01579365981138507,0.7554347826086957,1.0,14.580354230457546,7.638266068759342
Floating window (both),7,0.029996591296443584,0.6804123711340206,1.0,3.1728276334035694,15.822122571001495
Floating window (both),14,0.024542665606181117,0.7346938775510204,1.0,4.023927998991482,12.002989536621824
Floating window (both),28,0.01806612884899443,0.7989949748743719,1.0,20.1959125317693,7.0926756352765326
Floating window (both),56,0.012612203158731962,0.8604651162790697,0.9998497982135508,28.004273410164082,4.910313901345291
Fixed order quantity (LN),7,0.024088171798659245,0.4851258581235698,1.0,3.706269022277403,15.276532137518684
Fixed order quantity (LN),28,0.011362345188046814,0.44052863436123346,1.0,15.215985016298411,7.638266068759342
Economic order quantity (LN),10,0.053062152028178614,0.6504178272980501,1.0,0.03573945872432983,29.46188340807175
Economic order quantity (LN),100,0.0491989546642427,0.7110016420361248,1.0,0.7203254931126419,25.642750373692078
Economic order quantity (LN),1000,0.03976820815816384,0.8684863523573201,1.0,4.413883806913938,18.004484304932735
Floating window (both),7,0.043517782070219294,0.7212806026365348,1.0,1.0203480390293238,21.823617339312406
Floating window (both),14,0.03454152937166231,0.8063660477453581,1.0,4.027431442514783,15.276532137518684
Floating window (both),28,0.0235200545392569,0.9324324324324325,1.0,12.442755447069263,8.729446935724962
Floating window (both),56,0.015111919100102261,0.9851851851851852,1.0,42.992435595328025,4.910313901345291
Fixed order quantity (LN),7,0.030678332007726395,0.38081805359661497,1.0,3.4524332378057405,25.642750373692078
Fixed order quantity (LN),28,0.015566412907624134,0.45364238410596025,1.0,14.020445195952226,9.820627802690582
Economic order quantity (LN),10,0.06646971935007386,0.6610169491525424,1.0,0.1885379527676685,36.554559043348284
Economic order quantity (LN),100,0.06919668219520508,0.7757961783439491,1.0,1.575064514467999,31.09865470852018
Economic order quantity (LN),1000,0.05044881263492785,0.8933601609657947,1.0,6.596593725335202,18.004484304932735
Floating window (both),7,0.019997727530962392,0.6330935251798561,1.0,1.3917799637607895,10.911808669656203
Floating window (both),14,0.015452789455743665,0.7555555555555555,1.0,3.735830429042119,7.0926756352765326
Floating window (both),28,0.009317123054198387,0.8723404255319149,1.0,10.705850792294433,3.273542600896861
Floating window (both),56,0.006817407112828087,0.967741935483871,1.0,22.82140382354198,2.1823617339312404
Fixed order quantity (LN),7,0.024542665606181117,0.4954128440366973,1.0,3.9960628516373355,16.367713004484305
Fixed order quantity (LN),28,0.00977161686172026,0.2866666666666667,1.0,16.227751939828657,10.911808669656203
Economic order quantity (LN),10,0.026815134643790477,0.46548323471400394,1.0,0.2053515264928555,20.186846038863976
Economic order quantity (LN),100,0.023860924894898307,0.515970515970516,1.0,1.8561529728371906,15.822122571001495
Economic order quantity (LN),1000,0.01886149301215771,0.7867298578199052,1.0,4.9886254673561,8.183856502242152
Floating window (both),7,0.046358368367231,0.7034482758620689,1.0,3.4207544285564575,24.005979073243648
Floating window (both),14,0.03317804794909669,0.7430025445292621,1.0,7.335304032092211,16.367713004484305
Floating window (both),28,0.023406431087376434,0.8583333333333333,1.0,12.360782649172071,9.275037369207773
Floating window (both),56,0.014771048744460856,0.8904109589041096,1.0,27.02044372690595,5.4559043348281016
Fixed order quantity (LN),7,0.050107942279286444,0.4306640625,1.0,2.871356551489902,38.191330343796714
Fixed order quantity (LN),28,0.022270196568571755,0.47804878048780486,1.0,13.125467164344915,13.094170403587444
Economic order quantity (LN),10,0.11850926031132826,0.6110134739308729,1.0,0.2860571670972371,71.47234678624814
Economic order quantity (LN),100,0.11316895807294626,0.7165467625899281,1.0,1.019988084970064,59.469357249626306
Economic order quantity (LN),1000,0.08408135439154642,0.9426751592356688,1.0,5.404457521081108,30.00747384155456
Floating window (both),7,0.0103397341211226,0.4595959595959596,1.0,3.087155446400813,7.638266068759342
Floating window (both),14,0.008294511987274173,0.44242424242424244,1.0,10.124304715512057,6.547085201793722
Floating window (both),28,0.007499147824110896,0.6470588235294118,1.0,18.77225567763044,4.364723467862481
Floating window (both),56,0.003522327008294512,0.9117647058823529,1.0,113.7273915327645,1.0911808669656202
Fixed order quantity (LN),7,0.0062492898534257475,0.4700854700854701,1.0,3.47167746674201,3.819133034379671
Fixed order quantity (LN),28,0.0028405862970117034,0.625,1.0,6.171229036247668,1.0911808669656202
Economic order quantity (LN),10,0.011362345188046814,0.45248868778280543,1.0,0.23104504947076634,9.820627802690582
Economic order quantity (LN),100,0.008862629246676515,0.5864661654135338,1.0,0.9077071825194446,6.547085201793722
Economic order quantity (LN),1000,0.006022042949664811,0.6973684210526315,1.0,2.6474800194775523,3.273542600896861
Floating window (both),7,0.020565844790364732,0.7418032786885246,1.0,3.0581486963116777,10.366218236173394
Floating window (both),14,0.01397568458129758,0.8785714285714286,1.0,5.233212258152062,6.001494768310912
Floating window (both),28,0.010453357573003069,0.8363636363636363,1.0,13.414512773283223,4.364723467862481
Floating window (both),56,0.006703783660947619,0.8676470588235294,1.0,29.503548424701115,2.7279521674140508
Fixed order quantity (LN),7,0.030110214748324055,0.4372937293729373,1.0,3.3904290647757027,23.460388639760836
Fixed order quantity (LN),28,0.020452221338484265,0.5389221556886228,1.0,6.958441022922182,10.911808669656203
Economic order quantity (LN),10,0.04931257811612317,0.592087312414734,1.0,0.09837891221544737,31.09865470852018
Economic order quantity (LN),100,0.04249517100329508,0.6404109589041096,1.0,0.6171620001232441,25.642750373692078
Economic order quantity (LN),1000,0.03897284399500057,0.9098143236074271,1.0,3.5474463437280424,15.276532137518684
Floating window (both),7,0.04158618338825133,0.4650571791613723,1.0,1.5021345744439918,32.1898355754858
Floating window (both),14,0.031132825815248268,0.5649484536082474,1.0,3.070170596095484,19.641255605381165
Floating window (both),28,0.024656289058061585,0.7862318840579711,0.9998249940655424,8.889344064227496,10.911808669656203
Floating window (both),56,0.015452789455743665,0.84472049689441,1.0,23.315453377789016,6.001494768310912
Fixed order quantity (LN),7,0.05056243608680832,0.5400485436893204,1.0,3.5198226661231065,26.733931240657697
Fixed order quantity (LN),28,0.01692989433018975,0.5155709342560554,1.0,12.70666870498705,9.275037369207773
Economic order quantity (LN),10,0.06726508351323714,0.37279596977329976,1.0,0.45931546068432944,63.28849028400598
Economic order quantity (LN),100,0.059084194977843424,0.5371900826446281,1.0,2.065913769412185,36.00896860986547
Economic order quantity (LN),1000,0.04124531303260993,0.8344827586206897,1.0,7.935750854442413,14.730941704035875
Floating window (both),7,0.0103397341211226,0.6642335766423357,1.0,1.1412919824860774,5.4559043348281016
Floating window (both),14,0.007158277468469492,0.7159090909090909,1.0,3.1306103416802253,3.273542600896861
Floating window (both),28,0.005681172594023407,0.8620689655172413,1.0,10.16915350722367,1.6367713004484306
Floating window (both),56,0.003863197363935916,0.8947368421052632,1.0,14.073153955337657,1.6367713004484306
Fixed order quantity (LN),7,0.014316554936938983,0.5294117647058824,1.0,2.0236930698307987,9.820627802690582
Fixed order quantity (LN),28,0.00977161686172026,0.45989304812834225,1.0,9.65149576041382,6.547085201793722
Economic order quantity (LN),10,0.01942961027156005,0.6576923076923077,1.0,0.07599953010119356,10.366218236173394
Economic order quantity (LN),100,0.019656857175320987,0.7148760330578512,1.0,0.20556408205981241,9.820627802690582
Economic order quantity (LN),1000,0.01704351778207022,0.75,1.0,1.5336607411509746,8.183856502242152
Floating window (both),7,0.01636177707078741,0.366412213740458,1.0,2.5050690783095986,15.276532137518684
Floating window (both),14,0.014202931485058516,0.5530973451327433,1.0,5.111819927325491,8.729446935724962
Floating window (both),28,0.010794227928644472,0.6834532374100719,0.9993136133897732,13.949644683779367,5.4559043348281016
Floating window (both),56,0.0078400181797523,0.6634615384615384,1.0,29.9164952895413,3.819133034379671
Fixed order quantity (LN),7,0.027610498806953754,0.3796875,1.0,3.506651406270497,23.460388639760836
Fixed order quantity (LN),28,0.020224974434723327,0.5443425076452599,1.0,9.753288177570953,9.820627802690582
Economic order quantity (LN),10,0.027042381547551415,0.3385490753911807,1.0,0.5167740511197241,28.916292974588938
Economic order quantity (LN),100,0.027610498806953754,0.4989733059548255,1.0,2.536230172778207,18.550074738415546
Economic order quantity (LN),1000,0.016020906715146006,0.734375,1.0,10.189141872442649,7.0926756352765326
Floating window (both),7,0.03726849221679355,0.5996343692870201,1.0,1.090161037354481,23.460388639760836
Floating window (both),14,0.028633109873877967,0.7613293051359517,1.0,3.6232005713991176,14.185351270553065
Floating window (both),28,0.02170207930916941,0.9502487562189055,0.9998776783789081,16.2613939169492,8.729446935724962
Floating window (both),56,0.01579365981138507,0.9652777777777778,1.0,23.89273372596035,6.001494768310912
Fixed order quantity (LN),7,0.028064992614475627,0.482421875,1.0,3.9770679469148393,20.186846038863976
Fixed order quantity (LN),28,0.012953073514373368,0.3944636678200692,1.0,15.748368395345368,10.911808669656203
Economic order quantity (LN),10,0.04010907851380525,0.4712950600801068,1.0,0.8693127543136004,32.1898355754858
Economic order quantity (LN),100,0.04033632541756618,0.5966386554621849,1.0,2.8208098495926257,26.18834080717489
Economic order quantity (LN),1000,0.03840472673559823,0.824390243902439,1.0,10.359674647587962,17.458893871449924
Floating window (both),7,0.012498579706851495,0.4782608695652174,1.0,1.2113602391629297,9.820627802690582
Floating window (both),14,0.010907851380524941,0.5,1.0,1.3803042293150445,8.183856502242152
Floating window (both),28,0.009998863765481196,0.5365853658536586,1.0,1.910069051472075,7.0926756352765326
Floating window (both),56,0.010453357573003069,0.8440366972477065,0.9994106062274287,16.381872910178082,4.910313901345291
Fixed order quantity (LN),7,0.013634814225656175,0.5172413793103449,1.0,3.4115668689001115,9.275037369207773
Fixed order quantity (LN),28,0.007726394727871832,0.4857142857142857,1.0,11.593928602831312,5.4559043348281016
Economic order quantity (LN),10,0.0156800363595046,0.46938775510204084,1.0,0.7847695515413572,12.548579970104633
Economic order quantity (LN),100,0.013862061129417111,0.5191489361702127,1.0,4.512438455475223,9.820627802690582
Economic order quantity (LN),1000,0.013862061129417111,0.7973856209150327,1.0,16.770941112559203,6.547085201793722
Floating window (both),7,0.008180888535393706,0.36548223350253806,1.0,1.2870503695780364,8.183856502242152
Floating window (both),14,0.00852175889103511,0.4076086956521739,1.0,1.3681244086065742,7.638266068759342
Floating window (both),28,0.008749005794796046,0.55,1.0,5.080776647839899,6.001494768310912
Floating window (both),56,0.0078400181797523,0.6634615384615384,1.0,19.72653939411761,4.910313901345291
Fixed order quantity (LN),7,0.012384956254971026,0.41762452107279696,1.0,3.0133980609152506,10.911808669656203
